word,semantic_field,base,pattern,non_iconic,languages,urls
sweater,clothes,form_similarity,object,,Russian Sign Language,https://media.spreadthesign.com/video/mp4/12/320093.mp4
sweater,clothes,property/holder&form_similarity,?&tracing,,Polish Sign Language,https://media.spreadthesign.com/video/mp4/19/318165.mp4
sweater,clothes,form_similarity,tracing,,Turkish Sign Language,https://media.spreadthesign.com/video/mp4/11/321759.mp4
sweater,clothes,form_similarity,tracing,,Swedish Sign Language,https://media.spreadthesign.com/video/mp4/2/14778.mp4
sweater,clothes,form_similarity,tracing,,Icelandic Sign Language,https://media.spreadthesign.com/video/mp4/21/313769.mp4
